SYMBOL	ENTREZID
TAF11	6882
SNORD115-48	100033822
CDC23	8697
HOXD13	3239
HOXD10	3236
CDC20	991
NUP153	9972
ZNF737	100129842
PDZD4	57595
BEST3	144453
BEST2	54831
BEST1	7439
PDZD9	255762
BEST4	266675
WWTR1	25937
ZNF296	162979
TNC	3371
TXNDC11	51061
SORCS1	114815
SORCS2	57537
SORCS3	22986
RPL35A	6165
CARS2	79587
YPEL1	29799
SNORD11B	100113392
FYTTD1	84248
TPSB2	64499
GPKOW	27238
KIAA1614	57710
TNPO2	30000
TNPO3	23534
TNPO1	3842
NANOG	79923
RRH	10692
SPA17	53340
MAPK3	5595
MAPK1	5594
MAPK6	5597
MAPK7	5598
BCO2	83875
PPP1R12C	54776
MAPK8	5599
MAPK9	5601
SGPP2	130367
CUZD1	50624
URM1	81605
WTAP	9589
OR1J2	26740
LYL1	4066
DAZAP1	26528
ATP8A2	51761
PGPEP1L	145814
ATP8A1	10396
STAG3L3	442578
DAZAP2	9802
STAG3L1	54441
SERINC3	10955
BCOR	54880
NMNAT3	349565
SERINC2	347735
VWA3B	200403
THNSL2	55258
THNSL1	79896
SNORD49B	692087
BCAP31	10134
CCL11	6356
CCL13	6357
CCL14	6358
CCL15	6359
CCL16	6360
CCL17	6361
CCL18	6362
CCL19	6363
METTL3	56339
METTL4	64863
METTL5	29081
METTL6	131965
TAS2R43	259289
STAT5B	6777
TAS2R40	259286
TAS2R46	259292
GPR87	53836
OR56B4	196335
MED7	9443
KCTD1	284252
C1orf105	92346
KCTD9	54793
KCTD8	386617
OR4C15	81309
RAD54L	8438
TMEM39A	55254
PLEKHN1	84069
KCNT1	57582
IBSP	3381
MED9	55090
SERPINA4	5267
HCFC2	29915
HCFC1	3054
SERPINA9	327657
ZC3HC1	51530
NRAS	4893
PDZD11	51248
GAST	2520
PXK	54899
FOXRED2	80020
FOXRED1	55572
KCNT2	343450
PXN	5829
LOC374443	374443
CABLES1	91768
ZNF432	9668
CABLES2	81928
MTUS2	23281
SNORD116-19	727708
SNORA32	692063
SNORA31	677814
ESF1	51575
SNORA37	677819
SHBG	6462
SNORA35	677816
SNORD116-11	100033423
ROPN1	54763
ASZ1	136991
PPP1R1A	5502
LIX1L	128077
COMT	1312
FOXD4L5	653427
FOXD4L6	653404
FOXD4L1	200350
FOXD4L3	286380
TMEM144	55314
MOV10L1	54456
STON1-GTF2A1L	286749
PACS1	55690
ZNF607	84775
SBNO2	22904
PCSK1N	27344
BRAP	8315
RNF167	26001
DEFB110	245913
RNF169	254225
SEC23A	10484
ZNF253	56242
AMTN	401138
C8orf74	203076
ZBTB44	29068
BRAF	673
ZBTB46	140685
TMEM143	55260
ALOX15B	247
ZNF608	57507
PGAP1	80055
PSMD9	5715
ZNF609	23060
SYNPO	11346
PGAP3	93210
P4HA2	8974
P4HA3	283208
ANP32D	23519
ANP32E	81611
ANP32B	10541
ANP32A	8125
FDXR	2232
SYNPR	132204
HPSE2	60495
TAT	6898
SP3	6670
GMEB1	10691
NTNG1	22854
NTNG2	84628
RPF1	80135
RPF2	84154
PRR23A	729627
ALMS1	7840
PRR23C	389152
PRR23B	389151
ATRNL1	26033
MRPL55	128308
MRPL50	54534
MRPL51	51258
MRPL52	122704
MALT1	10892
PRKG1	5592
THY1	7070
TARDBP	23435
ZNF738	148203
LCN10	414332
PRKRIP1	79706
ZNF688	146542
STK11	6794
OPN1SW	611
PPIAL4E	730262
ALOXE3	59344
ZNF677	342926
ZNF680	340252
PRKG2	5593
ZNF687	57592
ZNF684	127396
IQCC	55721
PPP1R9A	55607
TMEM140	55281
PCDHGC3	5098
IQCG	84223
PCDHGC5	56097
IQCE	23288
IQCD	115811
IQCK	124152
IQCJ	654502
MUC15	143662
IQCH	64799
MUC13	56667
MUC12	10071
RNASE10	338879
OR13H1	347468
PIRT	644139
PPIAL4D	645142
WDTC1	23038
MBTD1	54799
SPIN3	169981
SYAP1	94056
ANGPTL7	10218
ANGPTL6	83854
ANGPTL5	253935
ANGPTL4	51129
ANGPTL3	27329
ANGPTL2	23452
ANGPTL1	9068
IL11	3589
ACE2	59272
FDX1	2230
CTCF	10664
MMP14	4323
MMP15	4324
MMP16	4325
GSTM3	2947
MMP10	4319
MMP11	4320
MMP12	4321
MMP13	4322
DSTYK	25778
LRRN3	54674
MMP19	4327
HLA-DRA	3122
MYO18A	399687
MYO18B	84700
PRG4	10216
PRG2	5553
PRG1	23574
PLXNB3	5365
WNT4	54361
COX7B2	170712
HSCB	150274
SP140L	93349
MGC12916	84815
PPP1R1B	84152
TCF3	6929
ZSCAN16	80345
GSX2	170825
GSX1	219409
GLYCAM1	644076
NF2	4771
NF1	4763
GPAA1	8733
CDAN1	146059
NDUFAB1	4706
IL5RA	3568
KCNK18	338567
FAM133B	257415
KCNK17	89822
ZNF583	147949
FAM133A	286499
KCNK12	56660
KCNK13	56659
KCNK10	54207
NCAPD3	23310
BLM	641
PPP1R10	5514
OR1L3	26735
PLXNB1	5364
BLK	640
C14orf180	400258
OR2L1P	26247
C7orf25	79020
ZFP91-CNTF	386607
ZNF594	84622
SHD	56961
TCN2	6948
ZNF426	79088
ZNF425	155054
SIRPB2	284759
ZNF398	57541
ZNF420	147923
SIRPB1	10326
SNORD59B	692090
ATXN7	6314
SNORD59A	26789
ATXN2	6311
ATXN3	4287
ZNF428	126299
ATXN1	6310
SOAT2	8435
WDR93	56964
SOAT1	6646
SNORA47	677828
LIPI	149998
SCMH1	22955
SRGAP1	57522
SRGAP3	9901
SRGAP2	23380
NPY1R	4886
INSC	387755
DLK1	8788
DLK2	65989
GPRC5D	55507
AP1AR	55435
GPRC5C	55890
GPRC5B	51704
NEDD8	4738
NEDD9	4739
SCLT1	132320
PARD6B	84612
P2RY14	9934
NEDD1	121441
SMC3	9126
SMC2	10592
NEDD4	4734
P2RY11	5032
P2RY12	64805
P2RY13	53829
IFI44L	10964
SPDYE5	442590
GARNL3	84253
THOP1	7064
SPDYE4	388333
SHISA4	149345
PIK3IP1	113791
PCDHB14	56122
LOC100130691	100130691
WWC2	80014
STYX	6815
SCD	6319
SMCP	4184
SLC7A2	6542
PRDX5	25824
LEPR	3953
CPOX	1371
IFNA13	3447
LTA	4049
GRIPAP1	56850
TINAG	27283
LTF	4057
ALG10	84920
ALG11	440138
ALG12	79087
ALG13	79868
ALG14	199857
OFD1	8481
RIOK2	55781
RIOK3	8780
IFNA10	3446
LTV1	84946
MICALL1	85377
IFNA17	3451
MICALL2	79778
PRDX4	10549
INSR	3643
BANF1	8815
BANF2	140836
SNORD116-27	100033439
RBMS1	5937
LMOD1	25802
LMOD3	56203
LMOD2	442721
AHSP	51327
TAF5L	27097
TAS2R50	259296
PLA2G12A	81579
ARL8B	55207
ARL8A	127829
RAB6C	84084
DHX40	79665
LTA4H	4048
AHSG	197
SCN2A	6326
SHISA7	729956
OR5W2	390148
PYGM	5837
NUBP2	10101
WRNIP1	56897
GAS8	2622
TWIST1	7291
KRTAP8-1	337879
TWIST2	117581
PEAR1	375033
SHISA6	388336
SPTBN2	6712
HNF1B	6928
WIPI2	26100
HNF1A	6927
CRISP1	167
CRISP3	10321
CRISP2	7180
TMEM217	221468
SLFN11	91607
GAGE2B	645037
TMEM216	51259
OR6C65	403282
OR1C1	26188
CDC25B	994
TMEM214	54867
KRT40	125115
MREG	55686
OR6C68	403284
GAS1	2619
GANC	2595
KLF10	7071
IL32	9235
IL33	90865
IL31	386653
RNF170	81790
VIL1	7429
GNB1	2782
TDP1	55775
NKPD1	284353
HMBOX1	79618
SLC22A8	9376
GAS5	60674
ZNF679	168417
SHISA9	729993
GAS7	8522
EVPLL	645027
GDF2	2658
CAMK2N2	94032
CAMK2N1	55450
GAS6	2621
TM6SF1	53346
NUTF2	10204
SNORD114-21	767599
ZNF391	346157
GDF7	151449
ZNF678	339500
PDGFRA	5156
AGXT2	64902
SULT1E1	6783
PTK2B	2185
GDF5	8200
DAB2	1601
DAB1	1600
SLC5A12	159963
SAMHD1	25939
SYNJ2	8871
HYOU1	10525
WDR91	29062
STK38L	23012
PRSS30P	124221
GTSF1L	149699
MKLN1	4289
EEFSEC	60678
UNC93A	54346
UBE2V1	7335
TOR1AIP1	26092
RAB5A	5868
RAB5C	5878
GSTM2P1	442245
UGT2A3	79799
AMACR	23600
L2HGDH	79944
PROM2	150696
PROM1	8842
UPF3A	65110
TIMM13	26517
NHEJ1	79840
KPTN	11133
GNAI1	2770
SLC41A3	54946
SLC41A2	84102
SNORD114-11	767589
KCNC1	3746
SCARB2	950
LYRM2	57226
SNAP23	8773
CSF1	1435
CSF2	1437
CSF3	1440
ZNF33A	7581
TMSB10	9168
SAMSN1	64092
WNT7A	7476
SLC22A9	114571
WNT7B	7477
CPT1A	1374
ERAP1	51752
LITAF	9516
HULC	728655
LOC285847	285847
CPT1C	126129
PCOTH	542767
CNTN2	6900
CNTN3	5067
ANXA2	302
CNTN6	27255
CNTN4	152330
CNTN5	53942
SLC44A4	80736
DDX59	83479
PRR13	54458
DDX52	11056
DDX53	168400
DDX50	79009
DDX51	317781
DDX56	54606
CSRNP1	64651
CSRNP2	81566
DDX55	57696
GATM	2628
CDC42BPG	55561
CDC42BPA	8476
CDC42BPB	9578
SPDYE6	729597
COX6C	1345
GATC	283459
BUB1	699
RNPS1	10921
BUB3	9184
NUPR1	26471
UBE2E1	7324
UBE2E3	10477
C3P1	388503
SNORD72	619564
CNGA1	1259
CNGA2	1260
CNGA3	1261
CNGA4	1262
NCF1B	654816
SNORD74	619498
SNORD75	692195
SNORD79	26770
PRR18	285800
EGLN3	112399
DNAH3	55567
EGLN1	54583
DNAH1	25981
DNAH6	1768
DNAH7	56171
TP53BP2	7159
DNAH5	1767
HSD17B13	345275
SFRP5	6425
DNAH8	1769
DNAH9	1770
SNORD114-4	767580
PSMD8	5714
OR2Y1	134083
MYBPC3	4607
MYBPC2	4606
MYBPC1	4604
MIMT1	100073347
MCM3	4172
OR9K2	441639
FLG	2312
MCM2	4171
HSD17B12	51144
TMEM130	222865
TMEM131	23505
HSD17B10	3028
CCDC47	57003
TMEM139	135932
CCDC43	124808
CCDC42	146849
CCDC40	55036
SPRY3	10251
RFTN2	130132
SPRY1	10252
HSD17B11	51170
TRPC6	7225
TPM1	7168
SPDYE3	441272
SPRY4	81848
RASSF10	644943
RASL10A	10633
FAM177B	400823
COASY	80347
UTY	7404
RASL10B	91608
TMEM116	89894
MRGPRX4	117196
CDKL5	6792
CDKL4	344387
TRIM33	51592
BBOX1	8424
CDKL1	8814
CDKL3	51265
CDKL2	8999
TBX10	347853
FBXO22	26263
FBXO21	23014
SKA1	220134
FBXO27	126433
MCM9	254394
FBXO25	26260
FBXO24	26261
OR8K1	390157
TBX19	9095
OR8K3	219473
FBXO28	23219
OR8K5	219453
SLC35C1	55343
MRGPRX3	117195
GNRHR2	114814
GNB5	10681
GNB4	59345
AMBRA1	55626
MRGPRX2	117194
XG	7499
AIM2	9447
FCRLB	127943
RNASE2	6036
GPR19	2842
FOXB1	27023
C11orf86	254439
C11orf87	399947
FBXW2	26190
UTP18	51096
TRIM31	11074
NME5	8382
MUCL1	118430
FBXW5	54461
FAM107A	11170
SFRP2	6423
FAM107B	83641
OR2T29	343563
PARD3B	117583
SCARNA9L	100158262
TPSAB1	7177
OR2T27	403239
FBXW7	55294
CRHR2	1395
CKAP2L	150468
CRHR1	1394
ETFA	2108
NEDD4L	23327
NCOA6	23054
UBE2QL1	134111
WIPI1	55062
THAP2	83591
ETFB	2109
GTF2A1	2957
GTF2A2	2958
RBMX	27316
PCDHA11	56138
C1D	10438
IL18BP	10068
IQGAP1	8826
IQGAP2	10788
IQGAP3	128239
TRIM37	4591
NFATC2IP	84901
SCGB1D1	10648
SCGB1D2	10647
SNORA4	619568
NDUFS2	4720
THAP3	90326
TET1	80312
CDYL	9425
NDUFS3	4722
NOD1	10392
NOD2	64127
HCLS1	3059
NDUFS4	4724
TCP10L	140290
TET3	200424
SPAG11A	653423
TBC1D3P2	440452
PCMTD2	55251
PANK1	53354
PCMTD1	115294
KRI1	65095
RP9	6100
TECPR1	25851
RNASE6	6039
THAP4	51078
CDY1	9085
COQ5	84274
YKT6	10652
CAMSAP1	157922
TUBA4A	7277
TUBA4B	80086
CALD1	800
TRIM35	23087
CCNB3	85417
CCNB2	9133
CCNB1	891
VPS18	57617
SVEP1	79987
OR1F2P	26184
NUP62CL	54830
CSTF1	1477
FIBP	9158
CSTF3	1479
CSTF2	1478
SNORA59B	677882
ILF3	3609
ILF2	3608
POU2F2	5452
POU2F3	25833
P2RY1	5028
MET	4233
C1orf127	148345
C1orf122	127687
RNASE8	122665
SSX7	280658
PCCB	5096
OR10C1	442194
PCCA	5095
FCHO2	115548
TNMD	64102
SSX5	6758
ZNF227	7770
MRFAP1L1	114932
SSX2	6757
P2RY6	5031
SOX30	11063
UBXN4	23190
SERPINC1	462
TPD52	7163
PZP	5858
CLN6	54982
CLN5	1203
CLN3	1201
SACM1L	22908
XK	7504
CLN8	2055
AUP1	550
SNORA19	641451
CLNK	116449
ACSM2A	123876
ACSM2B	348158
SNORA12	677800
PIN4	5303
TJP1	7082
P2RY4	5030
UBE2K	3093
OR11L1	391189
TOR1AIP2	163590
OR51I1	390063
OR51I2	390064
SFXN5	94097
RNF185	91445
LIMA1	51474
RNF187	149603
RNF186	54546
RNF181	51255
PCDHGB1	56104
RNF183	138065
RNF182	221687
CHMP2A	27243
BMPR2	659
PNPO	55163
SPESP1	246777
SIGLEC9	27180
ZBTB22	9278
RBX1	9978
ZBTB20	26137
CLVS1	157807
ZBTB24	9841
CLVS2	134829
EIF3IP1	442720
APBB1IP	54518
PCDHGB5	56101
HRAS	3265
PCDHGB4	8641
SKI	6497
MSGN1	343930
C16orf89	146556
MFF	56947
KRTAP9-2	83899
C16orf82	162083
CLDND1	56650
C16orf87	388272
BICC1	80114
SYT12	91683
SYT13	57586
SYT10	341359
SYT11	23208
SYT16	83851
SYT17	51760
SYT14	255928
JMJD1C	221037
RINL	126432
GEM	2669
RIC8A	60626
GAGE8	100101629
SH2D3A	10045
BAHCC1	57597
EHBP1	23301
ZNF143	7702
DDT	1652
OR52I2	143502
OR52I1	390037
PCDHGA9	56107
DDO	8528
DDN	23109
DTNBP1	84062
DDC	1644
LAMC3	10319
LAMC1	3915
PCDHGA6	56109
PCDHGA7	56108
PCDHGA4	56111
SPATA22	84690
SNORD88C	692204
BCS1L	617
GSTT1	2952
RWDD1	51389
CDC14C	168448
CDC14B	8555
CDC14A	8556
GPR179	440435
WWC3	55841
ATP6V1G3	127124
ATP6V1G2	534
ATP6V1G1	9550
PPT1	5538
GPR171	29909
PHF7	51533
GPR173	54328
PHF2	5253
GPR174	84636
GPR176	11245
VPS28	51160
C2CD4A	145741
C2CD4B	388125
C2CD4C	126567
C2CD4D	100191040
ZNF136	7695
SERP2	387923
OBP2A	29991
TCHP	84260
PDGFC	56034
DSC3	1825
NUAK1	9891
TDRD3	81550
TCHH	7062
PDZK1	5174
OR6N1	128372
RNY5	6090
RNY4	6086
CEACAM20	125931
CEACAM21	90273
MICAL1	64780
SCGB2A1	4246
RUSC1	23623
MICAL2	9645
SS18L1	26039
VARS2	57176
TP53AIP1	63970
OR6N2	81442
KBTBD11	9920
ERN2	10595
ERN1	2081
RPS26	6231
RPS27	6232
RPS24	6229
PCBD1	5092
COX8A	1351
RIMBP2	23504
NDN	4692
SNORA36B	677818
PHC2	1912
POU5F1	5460
LEAP2	116842
ATRN	8455
OR1E2	8388
OPRK1	4986
OR1E1	8387
UCHL5	51377
CHMP1B	57132
CHMP1A	5119
SNORA36A	677817
UCHL1	7345
UCHL3	7347
ZIC2	7546
CHAF1A	10036
HSD11B1L	374875
NFYA	4800
PREB	10113
COL13A1	1305
SP140	11262
RNF126P1	376412
ZNF407	55628
ZNF408	79797
ZNF354B	117608
GLE1	2733
GPSM3	63940
GPSM1	26086
SCGB2A2	4250
SPTAN1	6709
CSAG3	389903
CSAG2	102723547
CSAG1	158511
AIMP2	7965
AIMP1	9255
PRELID1	27166
MDH2	4191
ADPGK	83440
PRELID2	153768
DDX3X	1654
HSH2D	84941
DDX3Y	8653
FAM171B	165215
PDE6C	5146
SMARCA4	6597
SOD1	6647
TERC	7012
PRDM6	93166
SNORD114-16	767594
RABL3	285282
VPS33B	26276
TGIF2LY	90655
PDE6A	5145
ULK1	8408
RMST	196475
RPL21P44	402176
ECEL1	9427
TERT	7015
NBAS	51594
PDE6G	5148
SLC4A10	57282
ZNF362	149076
PDE6D	5147
PUS7	54517
VWA2	340706
IL11RA	3590
NIF3L1	60491
GPX8	493869
SYNPO2L	79933
TMBIM6	7009
TMBIM4	51643
FLNB	2317
TMBIM1	64114
CASP6	839
CASP7	840
CASP4	837
CASP5	838
CASP2	835
CASP3	836
SMC4	10051
CASP1	834
PRDM8	56978
DRD4	1815
DRD5	1816
DRD2	1813
DRD3	1814
CASP8	841
DRD1	1812
LSG1	55341
PACRGL	133015
ZNF311	282890
MMRN1	22915
PICALM	8301
OR5I1	10798
PYGB	5834
DOLPP1	57171
AKT1	207
AKT2	208
AKT3	10000
UPB1	51733
TLX1NB	100038246
TTC9C	283237
TTC9B	148014
TLCD1	116238
MRC1	4360
CHML	1122
PKD1L1	168507
PKD1L2	114780
PKD1L3	342372
ANAPC16	119504
ANAPC11	51529
ANAPC10	10393
ANAPC13	25847
SNRNP40	9410
SIAE	54414
PGAM2	5224
MYC	4609
MYB	4602
TDRD1	56165
ENTPD7	57089
ENTPD6	955
ENTPD5	957
ENTPD4	9583
ENTPD3	956
ENTPD2	954
ENTPD1	953
VILL	50853
KRT23	25984
ALOX5	240
TOR1B	27348
KRT26	353288
KRT27	342574
KRT24	192666
ENTPD8	377841
DLEC1	9940
SNAPC2	6618
SNAPC1	6617
SNAPC5	10302
SNAPC4	6621
ZNF347	84671
TEAD3	7005
RNF41	10193
TNFRSF10C	8794
ZNF492	57615
TNFRSF10B	8795
HYAL3	8372
HYAL2	8692
HYAL1	3373
TNFRSF10A	8797
HYAL4	23553
PRPS1L1	221823
ZACN	353174
SNAPIN	23557
SNORD52	26797
PXDN	7837
SPC24	147841
TMPRSS6	164656
SNORD53	26796
HESX1	8820
MST1R	4486
ZFP14	57677
METAP2	10988
NAT9	26151
PKIA	5569
PGAM1	5223
CLCA2	9635
S100B	6285
DPRXP4	503645
PNMA3	29944
SNORD115-11	100033448
KLHDC9	126823
DCTN1	1639
LOC728392	728392
SLC4A9	83697
NAT8	9027
RRN3P2	653390
LANCL2	55915
LANCL3	347404
PILRB	29990
LANCL1	10314
DCTN4	51164
SRP14	6727
HUNK	30811
SRP19	6728
CAGE1	285782
PROCR	10544
ODF2	4957
ODF1	4956
GNPNAT1	64841
SNORD113-9	767569
ODF4	146852
EFEMP1	2202
SNORD113-5	767565
SNORD113-6	767566
EFEMP2	30008
SNORD113-1	767561
SNORD113-2	767562
OSTC	58505
TAS2R9	50835
RPS4Y1	6192
TFE3	7030
SNORD114-14	767592
KIF3B	9371
KIF3C	3797
KIF3A	11127
HADH	3033
HIC2	23119
TMEM9B	56674
MRAP2	112609
TMEFF2	23671
CCDC102B	79839
SDC4P	376844
OR4M2	390538
OR4M1	441670
ASPM	259266
SCTR	6344
WNT5B	81029
WNT5A	7474
TUBBP5	643224
VEZT	55591
NCF2	4688
APLP2	334
SERGEF	26297
NCF4	4689
USP38	84640
KNTC1	9735
STAMBP	10617
NIT1	4817
MUTYH	4595
UBXN1	51035
VDR	7421
HNRNPH1	3187
HNRNPH3	3189
HNRNPH2	3188
OR10X1	128367
FOXK2	3607
TBC1D8	11138
SNRNP48	154007
SNORD116-18	100033430
PAPOLG	64895
PGM2L1	283209
FOXK1	221937
RBM12	10137
MRPS35	60488
TBC1D2	55357
HCFC1R1	54985
MRPS31	10240
MRPS30	10884
MRPS33	51650
TBC1D7	51256
HSPA12B	116835
HSPA12A	259217
TRIM10	10107
SAP30BP	29115
TBXA2R	6915
SEL1L	6400
CGB8	94115
KRTAP20-3	337985
CGB5	93659
CGB7	94027
CGB1	114335
CGB2	114336
INO80	54617
SIGLEC15	284266
SNORD98	692211
SNORD99	692212
NRSN1	140767
KCNB2	9312
KCNB1	3745
SNORD97	692223
KIAA2013	90231
HNRNPUL2	221092
HNRNPUL1	11100
SNORD93	692210
ZG16	653808
DEGS1	8560
DEGS2	123099
RBM18	92400
CLEC6A	93978
CNTLN	54875
CD22	933
OSGIN1	29948
STOML3	161003
PAIP2	51247
PAIP1	10605
TPRA1	131601
ZNF519	162655
EMP2	2013
EMP3	2014
NRSN2	80023
EMP1	2012
MLYCD	23417
ZMAT5	55954
AMOT	154796
GABRA2	2555
MVP	9961
KRTAP20-1	337975
TEAD1	7003
TMSB4Y	9087
CCDC22	28952
CCDC25	55246
CCDC24	149473
CCDC27	148870
PCOLCE2	26577
CNTNAP1	8506
DCAF12	25853
DCAF11	80344
DCAF10	79269
DCAF17	80067
DCAF16	54876
DCAF15	90379
ZNF556	80032
FIBIN	387758
ZNF276	92822
PAPSS1	9061
TXN	7295
PAPSS2	9060
TXK	7294
OR8I2	120586
CDKN3	1033
NGLY1	55768
BLZF1	8548
BHLHE22	27319
BHLHE23	128408
LSM10	84967
DPEP1	1800
SOD3	6649
UBA3	9039
DPEP2	64174
SLC35E1	79939
KCTD20	222658
KCTD21	283219
SLC35E4	339665
RXRG	6258
ABRA	137735
PLCL2	23228
TRIM17	51127
UTP23	84294
OSBPL11	114885
MAP7D2	256714
HORMAD2	150280
NMD3	51068
RANBP3L	202151
RNU4ATAC	100151683
HEPHL1	341208
TRIM16	10626
PRPF38A	84950
PRPF38B	55119
OPRM1	4988
PPP2R2A	5520
G3BP1	10146
G3BP2	9908
MYOZ1	58529
OR2B6	26212
TDRD6	221400
MXRA7	439921
ZFY	7544
IFNAR2	3455
RNF25	64320
IFNAR1	3454
GPM6A	2823
USP31	57478
GPM6B	2824
TTC39A	22996
GRAMD1A	57655
SGPL1	8879
MVK	4598
KCNQ1DN	55539
APBB1	322
APBB2	323
APBB3	10307
ANXA2P1	303
ANXA2P3	305
ANXA2P2	304
PASK	23178
SEZ6	124925
LIME1	54923
IRAK2	3656
IRAK3	11213
IRAK1	3654
IRAK4	51135
OR7D4	125958
UNKL	64718
WDR6	11180
WDR5	11091
WDR4	10785
WDR3	10885
DIAPH1	1729
DYSF	8291
DIAPH3	81624
WRN	7486
PPP2R2B	5521
SMR3B	10879
TAF1A	9015
SNORD116-12	100033424
SMR3A	26952
SATB2	23314
STAR	6770
SMARCD3	6604
SMARCD2	6603
SMARCD1	6602
GATA6	2627
GATA4	2626
GATA5	140628
COX6A1	1337
GATA3	2625
COX6A2	1339
SVOPL	136306
TXNDC9	10190
SNHG1	23642
POLR3G	10622
CCND1	595
CCND3	896
CCND2	894
TMEM192	201931
CEP290	80184
TCF15	6939
TTC39B	158219
TM2D2	83877
SCNM1	79005
TCF12	6938
SH2D1A	4068
IPCEF1	26034
TCF19	6941
SUCLA2	8803
TNKS	8658
ACVR1C	130399
ACVR1B	91
RPS27A	6233
RELL1	768211
SHISA5	51246
MAGEE2	139599
MAGEE1	57692
KDM2A	22992
UROD	7389
GABBR1	2550
GABBR2	9568
SERPINE1	5054
SERPINE2	5270
SOX18	54345
TNNT3	7140
TNNT2	7139
SH2D6	284948
SOX10	6663
SOX11	6664
SOX12	6666
SH2D7	646892
SOX15	6665
SOX17	64321
EPPK1	83481
SSTR2	6752
C4A	720
DMAP1	55929
SNX31	169166
ABCA2	20
SNX33	257364
SNX32	254122
SLC27A2	11001
HMMR	3161
IRGQ	126298
PDLIM7	9260
DPCD	25911
PDLIM2	64236
PDLIM3	27295
CHRAC1	54108
MSH4	4438
ZNF286A	57335
PLAC4	191585
IRGC	56269
HAAO	23498
INSIG1	3638
UMOD	7369
PGM3	5238
FTL	2512
FTO	79068
ZDHHC1	29800
TNK2	10188
PAFAH2	5051
MARS2	92935
ZDHHC5	25921
ZDHHC4	55146
ZDHHC7	55625
VAT1L	57687
TDRG1	732253
ZDHHC8	29801
LDLRAP1	26119
KDM2B	84678
IGFBP6	3489
ANPEP	290
TOMM6	100188893
C8orf33	65265
C1orf146	388649
HES4	57801
C8orf34	116328
HES7	84667
KLHL25	64410
KLHL24	54800
KLHL26	55295
CAPNS1	826
KLHL20	27252
KLHL23	151230
CAPNS2	84290
TMEM81	388730
GABRR1	2569
GABRR2	2570
GABRR3	200959
KLHL29	114818
KLHL28	54813
TRMT12	55039
DCC	1630
POLG	5428
LTB4R	1241
POLE	5426
STX12	23673
TRIM59	286827
POLB	5423
TAF15	8148
FH	2271
PDE6H	5149
CDC123	8872
POLL	27343
NCSTN	23385
SART1	9092
POLI	11201
DONSON	29980
NDUFV3	4731
MDK	4192
NDUFV1	4723
ZNF286B	729288
CCNDBP1	23582
ZNF213	7760
C2orf15	150590
PCIF1	63935
IGSF5	150084
STATH	6779
GGN	199720
GGH	8836
NUS1	116150
IL17D	53342
LAMA1	284217
IL17F	112744
LAMA3	3909
LAMA4	3910
IL17A	3605
IL17B	27190
IL17C	27189
PLAC8	51316
PSD4	23550
CHRDL1	91851
SLC25A42	284439
CHRDL2	25884
WDR62	284403
RAD23A	5886
CASS4	57091
MYOT	9499
DCT	1638
ZNF843	283933
SSR3	6747
GPR153	387509
GPR152	390212
F2	2147
GPR157	80045
F5	2153
SSBP4	170463
GPR158	57512
ATP6V1E1	529
ATP6V1E2	90423
KRTCAP2	200185
CDC27	996
HTR3D	200909
HTR3E	285242
HTR3B	9177
CUL2	8453
HTR3A	3359
FAM89A	375061
ZNF18	7566
FAM89B	23625
TMEM151B	441151
OR52B6	340980
TMEM151A	256472
C2CD2L	9854
SMARCA5	8467
HOXD12	3238
RBPMS	11030
EI24	9538
SGMS2	166929
BAALC	79870
MITF	4286
PRC1	9055
HOXD11	3237
UBE2B	7320
RPTOR	57521
EPS15	2060
PPFIA4	8497
SETMAR	6419
PPFIA2	8499
PPFIA3	8541
PPHLN1	51535
PPFIA1	8500
MYOG	4656
TM4SF1	4071
FBP1	2203
MAB21L1	4081
MAB21L2	10586
MYOF	26509
HSD17B8	7923
HMGCL	3155
TOX4	9878
TRDMT1	1787
ZNF648	127665
PRMT3	10196
DYNLRB2	83657
HSD17B1	3292
HSD17B2	3294
DYNLRB1	83658
HSD17B4	3295
CDH22	64405
HSD17B6	8630
HSD17B7	51478
ALDH3B2	222
ALDH3B1	221
TRIM27	5987
NUP155	9631
RTN4	57142
CDH24	64403
KPNB1	3837
HGS	9146
RTN2	6253
ABO	28
ABR	29
CDH26	60437
BAIAP2	10458
HGF	3082
HGD	3081
OR1G1	8390
BACE1	23621
BACE2	25825
LIN54	132660
IPO13	9670
ATP4A	495
ATP4B	496
IER3	8870
CILP	8483
ZNF468	90333
PNKD	25953
SCARA5	286133
ZNF462	58499
CYB561D1	284613
CYB561D2	11068
PDZD8	118987
PPP1R13B	23368
MYBPHL	343263
PSKH1	5681
ZNF397	84307
ZNF154	7710
TMEM41B	440026
IL1RL1	9173
IL1RL2	8808
NMS	129521
HUWE1	10075
SFT2D3	84826
ARAF	369
PKP2	5318
PKP1	5317
NUDT22	84304
NUDT21	11051
SERTAD4	56256
ROS1	6098
TRIM32	22954
PGAP2	27315
PEBP1	5037
TOPORS	10210
LOC646999	646999
SLCO5A1	81796
POPDC2	64091
POPDC3	64208
UST	10090
STARD3NL	83930
SPIN4	139886
ZNF705D	728957
SPIN1	10927
PROP1	5626
IFT52	51098
TEP1	7011
IFT57	55081
SNORD73A	8944
LYPD5	284348
CEP192	55125
LPP	4026
LPO	4025
ILVBL	10994
EYS	346007
LPL	4023
ZFC3H1	196441
TNFRSF25	8718
APOL6	80830
GDAP1L1	78997
AARS2	57505
LPA	4018
